Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:7v9Ne4758aGFfFc5avh89h,a28a4930e9644a559d47cb1459c2c0a3,2026-02-15T21:46:21Z,1,,b3733d92844e43588eafd667e560e62b
spotify:track:7yzwrICT3dLUiZpWdRSM5h,a28a4930e9644a559d47cb1459c2c0a3,2026-02-15T21:46:21Z,2,"I got a distinct whiff of Trent Reznor in the opening vocals. The rest of the song was solid, but doesn't distinguish itself.",b3733d92844e43588eafd667e560e62b
spotify:track:0kgZT6s9DSPdAXRSiWElf4,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,-1,"I really don’t know about this one. Not bad as such, but also a bit ‘heard this one before’.",b3733d92844e43588eafd667e560e62b
spotify:track:0TDRYy15iHChJ2UV25fY71,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,-1,"Very smooth, but it was the synth solo that did me in.",b3733d92844e43588eafd667e560e62b
spotify:track:14zirKMXN1nMX7nDTRlnee,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,-1,Straight from the firepan into more firepan. That’s a pretty smooth transition making Kool & the gang sound as the ouverture to this. Which given my vote for K&TG is not optimal.,b3733d92844e43588eafd667e560e62b
spotify:track:1JbbYSre3n6j2YlfHH31UL,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,-1,"I’m a little underwhelmed about the swell at 1:15. It’s barely noticable, and really doesn’t elevate this beyond bedroom lo-fi cure. ",b3733d92844e43588eafd667e560e62b
spotify:track:1UpXhetX1s5OXTY5fRjWvu,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,-1,Indie-country by numbers. CMAT it aint.,b3733d92844e43588eafd667e560e62b
spotify:track:3JrjR2buvEOpGUxrlHnP4h,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,3,Competent.,b3733d92844e43588eafd667e560e62b
spotify:track:46xqG8kPo6CtzR2miB8rwe,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,3,“Sadness I’m your boyfriend …” 😵,b3733d92844e43588eafd667e560e62b
spotify:track:5VgrvoRM5pFBLmari8SAdP,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,5,Finally!,b3733d92844e43588eafd667e560e62b
spotify:track:5whXLk1NAaulEtBqSbOMPd,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,3,This works.,b3733d92844e43588eafd667e560e62b
spotify:track:5wYNGDiCzNDXorLIU9LlYr,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,3,This has way more edge than the earlier soft soul.,b3733d92844e43588eafd667e560e62b
spotify:track:652czMQsx47QCMzuIWXLqh,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,4,"Twee, but twee packing a punch (like all the best twee).",b3733d92844e43588eafd667e560e62b
spotify:track:69VnWaqockdVbacMEIfvQN,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,3,,b3733d92844e43588eafd667e560e62b
spotify:track:6MjK3K89OJHBRsVMR2s78J,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,2,It’s fine.,b3733d92844e43588eafd667e560e62b
spotify:track:6wyo8sR4JdqiE905glSjv9,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,4,This slaps.,b3733d92844e43588eafd667e560e62b
spotify:track:7nnl7d1EWOPHOlYDYYpB3M,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,2,"Not a big fan of hip hop, but if it has to be, then early hip hop seems more vibrant and vital.",b3733d92844e43588eafd667e560e62b
spotify:track:7v9Ne4758aGFfFc5avh89h,fb5929c39fbe403dbcebeb3329942390,2026-02-16T07:55:28Z,3,It does. It’s make me smile.,b3733d92844e43588eafd667e560e62b
spotify:track:14zirKMXN1nMX7nDTRlnee,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,-1,similar to kool & the gang just not my kinda thing but quite smooth,b3733d92844e43588eafd667e560e62b
spotify:track:0kgZT6s9DSPdAXRSiWElf4,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,3,"equally, very much like the dynamics but that rather than the song itself.",b3733d92844e43588eafd667e560e62b
spotify:track:0TDRYy15iHChJ2UV25fY71,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,-1,just not my kinda thing but quite smooth,b3733d92844e43588eafd667e560e62b
spotify:track:1JbbYSre3n6j2YlfHH31UL,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,4,yes like this and will investigate further,b3733d92844e43588eafd667e560e62b
spotify:track:1UpXhetX1s5OXTY5fRjWvu,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,1,"ok, bit generic",b3733d92844e43588eafd667e560e62b
spotify:track:3JrjR2buvEOpGUxrlHnP4h,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,2,"vocals let this down for me, rather low in the mix ain't they?",b3733d92844e43588eafd667e560e62b
spotify:track:46xqG8kPo6CtzR2miB8rwe,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,3,looked at this myself. ,b3733d92844e43588eafd667e560e62b
spotify:track:5VgrvoRM5pFBLmari8SAdP,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,6,can't downvote teardrop explodes despite recent submission (which was mine). not their greatest but still fabulous.,b3733d92844e43588eafd667e560e62b
spotify:track:5whXLk1NAaulEtBqSbOMPd,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,-2,just don't go for this standard league fodder.,b3733d92844e43588eafd667e560e62b
spotify:track:5wYNGDiCzNDXorLIU9LlYr,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,1,iconic artist but nothing new here,b3733d92844e43588eafd667e560e62b
spotify:track:652czMQsx47QCMzuIWXLqh,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,4,points for spookiness.,b3733d92844e43588eafd667e560e62b
spotify:track:69VnWaqockdVbacMEIfvQN,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,2,"more of the same from a one trick pony. a good trick but tired.,",b3733d92844e43588eafd667e560e62b
spotify:track:6MjK3K89OJHBRsVMR2s78J,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,-1,"can't be bothered with this, sorry.",b3733d92844e43588eafd667e560e62b
spotify:track:6wyo8sR4JdqiE905glSjv9,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,2,dunno. can listen to it but would i ever listen to it again?,b3733d92844e43588eafd667e560e62b
spotify:track:7nnl7d1EWOPHOlYDYYpB3M,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,4,"very obvious choice but hey, what hell",b3733d92844e43588eafd667e560e62b
spotify:track:7v9Ne4758aGFfFc5avh89h,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,0,bit rubbish innit?,b3733d92844e43588eafd667e560e62b
spotify:track:7yzwrICT3dLUiZpWdRSM5h,920d59fe89434c9a9255c64fa8265e5a,2026-02-16T09:54:41Z,3,like this probably because it is indeed a sonic departure for him. bit dull though.,b3733d92844e43588eafd667e560e62b
spotify:track:0kgZT6s9DSPdAXRSiWElf4,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,5,"Great story, points just for that. Anthropologist, heal thyself! It's uncanny how much this reminds me of certain local indie bands I used to see in the late 90s or so - Rainer Maria were just off my radar, certainly the name's familar but I get the feeling now of ""why didn't I know this band back then?"". I would have loved them, and like it a lot now, in all its shouty, ragged, ambitious glory. ",b3733d92844e43588eafd667e560e62b
spotify:track:0TDRYy15iHChJ2UV25fY71,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,-1,,b3733d92844e43588eafd667e560e62b
spotify:track:14zirKMXN1nMX7nDTRlnee,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,3,"Your word-picture totally elevates this, I was right there at the rink as soon I heard the start. The song caused that thing where I'm thinking ""this song is not really for me"", then I start throwing shapes in the kitchen.",b3733d92844e43588eafd667e560e62b
spotify:track:1JbbYSre3n6j2YlfHH31UL,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,-1,"Oooh, it's a bit ploddy though, isn't it? boom tish boom tish boom tish. The guitar weavings are quite nice, it’s still kind of Temu Cure though. ",b3733d92844e43588eafd667e560e62b
spotify:track:1UpXhetX1s5OXTY5fRjWvu,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,-1,"Oh-oh, deja-vu, our first song repeat. I liked it the first time, presumably an accidental oversight that it’s here again... 0 seemed a fair score but I have one more downvote to spend.  ",b3733d92844e43588eafd667e560e62b
spotify:track:3JrjR2buvEOpGUxrlHnP4h,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,3,"This got heavier than I expected, and I liked it. ",b3733d92844e43588eafd667e560e62b
spotify:track:46xqG8kPo6CtzR2miB8rwe,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,3,"Nice wall of sound revival, now with 100% less psycho producer!",b3733d92844e43588eafd667e560e62b
spotify:track:5VgrvoRM5pFBLmari8SAdP,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,2,"More TTE already? Easy, tiger. It's a pretty good drive-by blast though. ",b3733d92844e43588eafd667e560e62b
spotify:track:5whXLk1NAaulEtBqSbOMPd,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,3,"Ooh, excellent pairing. Courtney’s not always my bag, but this works. ",b3733d92844e43588eafd667e560e62b
spotify:track:5wYNGDiCzNDXorLIU9LlYr,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,5,"Great choice, because it’s so close to the Inside Out approach to emotions - not just expressing them, but examining how they work, from the inside. Begs the eternal question though, is anger all bad, or sometimes an effective catalyst for necessary change? I guess Marvin was realising you need to draw a line between political and personal anger.",b3733d92844e43588eafd667e560e62b
spotify:track:652czMQsx47QCMzuIWXLqh,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,0,"Oops, four minutes, not three. ",b3733d92844e43588eafd667e560e62b
spotify:track:69VnWaqockdVbacMEIfvQN,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,2,"‘Twas me what submitted them before, and I hadn’t caught up with the new album yet, so thanks. I think they've cornered themselves with this style though, not much left to do with it, is there? Just a bit bored, sorry dudes.",b3733d92844e43588eafd667e560e62b
spotify:track:6MjK3K89OJHBRsVMR2s78J,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,3,"I’m sure Nick has absinthe on his Weetabix. Diversity points for you, even though this is not something I can really get into. This style of singing just does nothing for me, it's so mannered - the first bit of singing in Joy & Pain is way more moving to me.  ",b3733d92844e43588eafd667e560e62b
spotify:track:6wyo8sR4JdqiE905glSjv9,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,3,"VERY cool, Spaghetti a la Bond, I feel Shirley Bassey waiting in the wings. Points even for just the first 20 seconds.",b3733d92844e43588eafd667e560e62b
spotify:track:7nnl7d1EWOPHOlYDYYpB3M,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,3,"Dang, wish I’d thought of this, I was going to submit “Welcome to the Terrordome” to our ""greetings"" round long ago, then I decided this is not the biggest hiphop crowd, so maybe not. But COME on, this album is legendary, even if this is maybe not the best thing on it. ",b3733d92844e43588eafd667e560e62b
spotify:track:7v9Ne4758aGFfFc5avh89h,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,-1,Regarding the recent downvotes discourse: the cruelty is NOT the point. It's not bad but not quite something I wanted to hear several times. ,b3733d92844e43588eafd667e560e62b
spotify:track:7yzwrICT3dLUiZpWdRSM5h,f269e66e73e246549e5c314009da035e,2026-02-16T10:03:13Z,-1,"Second-tier means a minus, under the harsh current regime.",b3733d92844e43588eafd667e560e62b
spotify:track:0kgZT6s9DSPdAXRSiWElf4,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,4,Slowcore/dream pop vibes in this - not heard this before but it's lovely. ,b3733d92844e43588eafd667e560e62b
spotify:track:0TDRYy15iHChJ2UV25fY71,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,3,"I loath the winter in the UK. Grey, cold (but rarely cold enough for snow), rain and endless short dark dank days. I can feel this track in my bones. ",b3733d92844e43588eafd667e560e62b
spotify:track:14zirKMXN1nMX7nDTRlnee,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,3,"A song that brings back happy memories of summer days wasting time playing football with friends in the local park. This was one of the tracks blasting from the Sharp ghetto blaster my brother’s mate Jeff would bring (until the batteries went flat). I hadn’t heard it in years, but it definitely made me smile.
",b3733d92844e43588eafd667e560e62b
spotify:track:1JbbYSre3n6j2YlfHH31UL,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,3,Lo-fi bedroom Cure is fine with me. ,b3733d92844e43588eafd667e560e62b
spotify:track:1UpXhetX1s5OXTY5fRjWvu,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,3,"Lovely alt country, would have go some extra votes in I had them spare, oh scrap that have another for the Firefly mention. 2 + 1 = 3 ",b3733d92844e43588eafd667e560e62b
spotify:track:3JrjR2buvEOpGUxrlHnP4h,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,-1,"It what has been a strong week, too my ears at least this one didn't cut through. Sorry ",b3733d92844e43588eafd667e560e62b
spotify:track:46xqG8kPo6CtzR2miB8rwe,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,2,"Jesus and Mary Chain/VU drum beat, layers of gloom. Suits my mood this morning. ",b3733d92844e43588eafd667e560e62b
spotify:track:5VgrvoRM5pFBLmari8SAdP,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,2,St Julian doing his pure pop thing. I should listen to more of The Teardrop Explodes. ,b3733d92844e43588eafd667e560e62b
spotify:track:5whXLk1NAaulEtBqSbOMPd,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,2,Much prefer CB to KV. This is ok but seems slightly less of the sum of its parts. ,b3733d92844e43588eafd667e560e62b
spotify:track:5wYNGDiCzNDXorLIU9LlYr,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,2,"Two points for the percussion and that funky bass (?). The sound of divorce on vinyl. I’ve been through one of those, and it’s not somewhere I’d choose to revisit.
",b3733d92844e43588eafd667e560e62b
spotify:track:652czMQsx47QCMzuIWXLqh,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,2,"Great write-up. If this is the sound of a childhood, it’s one of fever dreams, chickenpox heat and dark shadows. I’ll go and listen to some off the back of this.
",b3733d92844e43588eafd667e560e62b
spotify:track:69VnWaqockdVbacMEIfvQN,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,5,"Big fan. This does everything I don’t hear in Wet Leg. From the deep well of weirdness that runs through South London. Top tune.
",b3733d92844e43588eafd667e560e62b
spotify:track:6wyo8sR4JdqiE905glSjv9,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,-2,Sorry didn't cut through this week. ,b3733d92844e43588eafd667e560e62b
spotify:track:7nnl7d1EWOPHOlYDYYpB3M,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,2,"Strum and dang, boom bap with added samples. Is this the sound of Trumps nightmares? The sound inside his head? ",b3733d92844e43588eafd667e560e62b
spotify:track:7v9Ne4758aGFfFc5avh89h,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,-2,Joy Division deserve so much more than this indie landfill. Was expecting Joy Division Oven Gloves but not this. ,b3733d92844e43588eafd667e560e62b
spotify:track:7yzwrICT3dLUiZpWdRSM5h,eda607c11bad4f2087be16a53e4d90b5,2026-02-16T13:16:02Z,2,Much more funky that I would have imagined. I do love GLP voices it has a beautiful grain and ache. Thanks for sharing. ,b3733d92844e43588eafd667e560e62b
spotify:track:0kgZT6s9DSPdAXRSiWElf4,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,-2,"""Well, I quite like it aside from all the shouty bits.""
""But isn't it all shouty bits?""
""You forgot the parts where it sounds like cats being put to death.""
""Based.""

I believe the tape recorder itself got drunk before this.",b3733d92844e43588eafd667e560e62b
spotify:track:0TDRYy15iHChJ2UV25fY71,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,4,"And a gentle hush fell over the disco ball... Babe, I think I'm finally coming down. How about you?

Epic keyboard solo.",b3733d92844e43588eafd667e560e62b
spotify:track:14zirKMXN1nMX7nDTRlnee,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,3,"This is definitely proving to be a week for the old school to show up and represent. Heads picking up more and more votes from the upstarts with each repeated listens.

Also, Al Jarreau was clearly taking notes.",b3733d92844e43588eafd667e560e62b
spotify:track:1JbbYSre3n6j2YlfHH31UL,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,2,"Had considered this one for the current round, but it didn't strike me as a heavy hitter. Agreed that the swell elevates the affair, though.",b3733d92844e43588eafd667e560e62b
spotify:track:1UpXhetX1s5OXTY5fRjWvu,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,2,"Another song that I had evaluated but just felt a bit conventional. Still, anyone who worships at the altar of Emmylou Harris must be on to something. ",b3733d92844e43588eafd667e560e62b
spotify:track:3JrjR2buvEOpGUxrlHnP4h,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,3,"Is this what happens when the medication stops working? Kicks up a decent racket, anyway. I'll have to remember (read: steal) ""emo adjacent"" for future use.",b3733d92844e43588eafd667e560e62b
spotify:track:46xqG8kPo6CtzR2miB8rwe,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,-1,"This. Beat. Is. Played. Out.

And ""sadness is my boyfriend"" is such a cringe line.",b3733d92844e43588eafd667e560e62b
spotify:track:5VgrvoRM5pFBLmari8SAdP,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,2,"I had considered this one early on, so happy to see it struck another player as well. Captures the energy of its time, I think.",b3733d92844e43588eafd667e560e62b
spotify:track:5whXLk1NAaulEtBqSbOMPd,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,3,"All those pretty ""alt country"" twinkling lights, listening on the porch at night with an appropriate beverage. All those guitars, just inject them straight into my veins.",b3733d92844e43588eafd667e560e62b
spotify:track:652czMQsx47QCMzuIWXLqh,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,2,"Is this what Radiohead sounds like to people who don't like Radiohead? Asking for a friend.

An excellent example of a band where I probably still own a couple of their CDs but NEVER think to play them.",b3733d92844e43588eafd667e560e62b
spotify:track:69VnWaqockdVbacMEIfvQN,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,3,"A grower for me... picked up an additional votes each time I listened to it. I don't totally get it (yet), but I like it.",b3733d92844e43588eafd667e560e62b
spotify:track:6MjK3K89OJHBRsVMR2s78J,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,-2,And so this is where downvotes become problematic. Just wasn't the right week for my ears.,b3733d92844e43588eafd667e560e62b
spotify:track:6wyo8sR4JdqiE905glSjv9,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,3,Definitely a nice genre pick! This squarely hits the target.,b3733d92844e43588eafd667e560e62b
spotify:track:7nnl7d1EWOPHOlYDYYpB3M,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,3,"Not one of my favorite tracks from an album that is one of my favorites. On board for the usual Bomb Squad production heroism, but I just can't get with Chuck's flow on this track. Flav sticks the needle in nicely.",b3733d92844e43588eafd667e560e62b
spotify:track:7v9Ne4758aGFfFc5avh89h,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,3,"This is where I got my first red box (they say you always remember your first, Happy Valentine's Day!), as I thought it was clever and would play well others.

Video is worth a bit of your time, too.
https://www.youtube.com/watch?v=ayuooyWPEUc",b3733d92844e43588eafd667e560e62b
spotify:track:7yzwrICT3dLUiZpWdRSM5h,8e90755452724b16bc0423f737beaccd,2026-02-16T19:12:18Z,2,"Is it possible to get downvoted for comments? Because I really want to say that this sounds like U2. Like, a lot like U2.",b3733d92844e43588eafd667e560e62b
spotify:track:0kgZT6s9DSPdAXRSiWElf4,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,-1,"""Dismal"" said Sarah. It is hard to disagree. Downvoted with apologies. ",b3733d92844e43588eafd667e560e62b
spotify:track:0TDRYy15iHChJ2UV25fY71,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,-2,Every time this starts off it reminds me of Jens Lekman's version of A Little Lost. KATG have some bangers but this isn't one of them. Downvoted with apologies. ,b3733d92844e43588eafd667e560e62b
spotify:track:14zirKMXN1nMX7nDTRlnee,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,1,"Great write up to a song that if it were an exam grading, would be scraping a pass. ",b3733d92844e43588eafd667e560e62b
spotify:track:1JbbYSre3n6j2YlfHH31UL,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,1,"I like to think I am reasonably well informed but, like the submitter,  these and their hundreds of millions of streams are new to me.  At times it reminded me of the much talked about but not yet officially heard Jim E Brown. Yes the 1:15 swell was the highlight. ",b3733d92844e43588eafd667e560e62b
spotify:track:1UpXhetX1s5OXTY5fRjWvu,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,0,I liked and can relate to the youtube comment from someone who said that they were 73 and glad they were still alive to hear music like this  except I'm not 73.  ,b3733d92844e43588eafd667e560e62b
spotify:track:3JrjR2buvEOpGUxrlHnP4h,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,1,It was ok. Didn't really do it for me. Too straight ahead to be interesting. ,b3733d92844e43588eafd667e560e62b
spotify:track:46xqG8kPo6CtzR2miB8rwe,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,2,This came up in my research but I didn't like it enough to make it my submission. It's fine. ,b3733d92844e43588eafd667e560e62b
spotify:track:5VgrvoRM5pFBLmari8SAdP,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,4,Now this I liked. We've had them before but I don't care about that. ,b3733d92844e43588eafd667e560e62b
spotify:track:5whXLk1NAaulEtBqSbOMPd,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,2,I like her but she has done better than this. ,b3733d92844e43588eafd667e560e62b
spotify:track:5wYNGDiCzNDXorLIU9LlYr,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,1,Not doing it for me. At the end of the day it's just a groove with Marvin singing in an aimless kind of way over the top. It doesn't resolve into anything. But the upvotes have to go somewhere so here is a point. ,b3733d92844e43588eafd667e560e62b
spotify:track:652czMQsx47QCMzuIWXLqh,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,1,Can't say this did much for me either. But the upvotes have to go somewhere...,b3733d92844e43588eafd667e560e62b
spotify:track:69VnWaqockdVbacMEIfvQN,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,5,"Sometimes I like them, sometimes I don't.. I like the verses here but the choruses not so much. 

Still it gets more points than it should/ in a week with more bad songs than good. Hey, that rhymes. ",b3733d92844e43588eafd667e560e62b
spotify:track:6MjK3K89OJHBRsVMR2s78J,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,-2,Can't be doing with it. Sure you can admire the vocal range and whatnot but it is not pleasant to listen to. A brave choice but it's like eating tinfoil. Downvoted with apologies. ,b3733d92844e43588eafd667e560e62b
spotify:track:6wyo8sR4JdqiE905glSjv9,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,5,Really enjoyed this. You keep expecting to be KAPOWED don't you?,b3733d92844e43588eafd667e560e62b
spotify:track:7nnl7d1EWOPHOlYDYYpB3M,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,3,I quite like this but I'm not crazy about it. Gets more points than it should cos there's not much else to vote for. ,b3733d92844e43588eafd667e560e62b
spotify:track:7v9Ne4758aGFfFc5avh89h,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,7,"Best of the week by far. A tune, finally. Extra points for use of the word joy in a context that separates it from the emotion. ",b3733d92844e43588eafd667e560e62b
spotify:track:7yzwrICT3dLUiZpWdRSM5h,01544fd12f414dadbc9bce3599e03c0b,2026-02-16T19:12:42Z,2,Reminds me of Cars when it starts off. This was pretty good. ,b3733d92844e43588eafd667e560e62b
spotify:track:0kgZT6s9DSPdAXRSiWElf4,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,6,,b3733d92844e43588eafd667e560e62b
spotify:track:0TDRYy15iHChJ2UV25fY71,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,2,,b3733d92844e43588eafd667e560e62b
spotify:track:14zirKMXN1nMX7nDTRlnee,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,2,,b3733d92844e43588eafd667e560e62b
spotify:track:1JbbYSre3n6j2YlfHH31UL,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,2,,b3733d92844e43588eafd667e560e62b
spotify:track:1UpXhetX1s5OXTY5fRjWvu,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,-1,,b3733d92844e43588eafd667e560e62b
spotify:track:3JrjR2buvEOpGUxrlHnP4h,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,5,"Considered this myself, an underrated band that has been delivering hit goods for a couple of decades now. ",b3733d92844e43588eafd667e560e62b
spotify:track:46xqG8kPo6CtzR2miB8rwe,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,1,"Another track I flirted with, worthy addition to the league.",b3733d92844e43588eafd667e560e62b
spotify:track:5VgrvoRM5pFBLmari8SAdP,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,3,,b3733d92844e43588eafd667e560e62b
spotify:track:5whXLk1NAaulEtBqSbOMPd,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,-2,,b3733d92844e43588eafd667e560e62b
spotify:track:5wYNGDiCzNDXorLIU9LlYr,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,1,,b3733d92844e43588eafd667e560e62b
spotify:track:652czMQsx47QCMzuIWXLqh,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,2,,b3733d92844e43588eafd667e560e62b
spotify:track:69VnWaqockdVbacMEIfvQN,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,3,"My first choice, and at least the 3rd song in this list that crossed my Spotify mind. ",b3733d92844e43588eafd667e560e62b
spotify:track:6MjK3K89OJHBRsVMR2s78J,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,2,,b3733d92844e43588eafd667e560e62b
spotify:track:6wyo8sR4JdqiE905glSjv9,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,6,,b3733d92844e43588eafd667e560e62b
spotify:track:7v9Ne4758aGFfFc5avh89h,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,-1,,b3733d92844e43588eafd667e560e62b
spotify:track:7yzwrICT3dLUiZpWdRSM5h,6decab82ff3a437a886aa3d9a5999e5d,2026-02-16T19:15:47Z,-1,,b3733d92844e43588eafd667e560e62b
